municipio,modalidad,tipo,nombre,direccion,codigo_postal,aforo_interior,aforo_terraza
ADEJE,RESTAURACION,BAR,IRISH FIDDLER,"AVDA. DE  ESPAÑA, 1, LOS GERANIOS, LOCAL 2 ",38660,42,28
ADEJE,RESTAURACION,BAR,"NOELIA, DULCERIA","ANTONIO MACHADO, S/N. ",38670,0,0
ADEJE,RESTAURACION,BAR,THE MARQUE (EL MARQUES),"AVDA. RAFAEL PUIG LLIVINA, 30 (C.C. AMERICAS SHOPPING, EDF. PINTADERA, L--53D)",38660,0,0
ADEJE,RESTAURACION,BAR,TOP,EDF. VI|A DEL MAR ,38000,0,0
ADEJE,RESTAURACION,BAR,SUN INN II,"C/ ANTONIO NAVARRO, 1, COMPLEJO SUNSET BAY, URB. LOS ATAMANES, L-3B",38660,14,34
ADEJE,RESTAURACION,BAR,WEATHERSPOON¨S (CUCHARAS DEL TIEMPO),"AVDA. ADEJE, 300 (C.C. OASIS, L-2)",38678,0,0
ADEJE,RESTAURACION,BAR,TIGGYS BAR (BAR TIGRE),"AVDA VIRGEN DE GUADALUPE, S/N - C.C. EL MANGO, L-6",38679,5,19
ADEJE,RESTAURACION,BAR,RASCAL´S,"TEIDE, 15 C.C. ",38070,0,0
ADEJE,RESTAURACION,BAR,FAÑABE,FAÑABE ,38670,0,0
ADEJE,RESTAURACION,BAR,BONDI BEACH CLUB,C.C. SALYTIEN - LAS AMERICAS ,38660,30,0
ADEJE,RESTAURACION,BAR,PARADISE BAR,"ANDALUCIA, BL.C-B EDIF.  ",38660,0,0
ADEJE,RESTAURACION,BAR,THEATRE,"AVDA. DE LOS PUEBLOS, S/N - RES. CIUDAD JARDIN FASE I, BJ 12 PTA A",38660,46,0
ADEJE,RESTAURACION,BAR,THE KEG AND CHURCH,"AVDA. COLON, C.C. PUERTO COLON, 233 (1ªPLANTA)",38660,0,0
ADEJE,RESTAURACION,BAR,HIGHLAND PADDY (TIERRAS ALTAS DE PATRICIO),"C/ LUIS DIAZ DE LOSADA, 2 - C.C. PARQUE LA PAZ, L-16/17 ",38601,38,36
ADEJE,RESTAURACION,BAR,PLAYA TROPICAL,HOTEL PONDEROSA. LAS AMERICAS PYA. ,38660,14,0
ADEJE,RESTAURACION,BAR,SLOOP (LA BALANDRA),"HOTEL CLUB ATLANTIS, L-8 ",38660,24,24
ADEJE,RESTAURACION,BAR,PLANETA FUTBOL,"LAGUNA PARK, L-111 URB. ",38670,0,0
ADEJE,RESTAURACION,BAR,SNOOPY,"C.C. PUEBLO CANARIO, L-222",38670,114,0
ADEJE,RESTAURACION,BAR,CAFFE OH YES,"AVDA. RAFAEL PUIG, S/N -  C.C. GALAXIA, L-1",38660,30,0
ADEJE,RESTAURACION,BAR,DOMINGO,"C.C. SAN EUGENIO, 51 ",38000,0,0
ADEJE,RESTAURACION,BAR,"VIKINGO, EL","CALLAO SALVAJE, URB. - APART. ANCLA, 23- A",38670,0,0
ADEJE,RESTAURACION,BAR,THE OFFICE (LA OFICINA),"AVDA. EUROPA, S/N. (C.C. TEIDE, L-32) ",38670,0,0
ADEJE,RESTAURACION,BAR,RAMON FUMERO,"MARINA PRIMAVERA, 7 C.C. ",38660,0,0
ADEJE,RESTAURACION,BAR,GARDEN BAR,TINERFE GARDEN LOC. 1 ,38670,10,0
ADEJE,RESTAURACION,BAR,NEPTUNO,LAS AMERICAS PYA. ,38000,0,0
ADEJE,RESTAURACION,BAR,SUZY,C.C. PLAYA SHOP ,38000,0,0
ADEJE,RESTAURACION,BAR,CAFE GOURMET,"C/ LAS HUERTAS, 2 - EDIF. MARIA, L-1",38670,20,20
ADEJE,RESTAURACION,BAR,COCO PASTELERIA,"C/ GRANDE, 19",38671,8,0
ADEJE,RESTAURACION,BAR,CLUB TROPICAL,MARINA PRIMAVERA FASE II SOTANO URB. ,38670,0,0
ADEJE,RESTAURACION,BAR,"PALMS, THE","OCEAN VIEW, PISCINA. APTOS.  ",38600,0,0
ADEJE,RESTAURACION,BAR,ANTONIO,EL PARADERO ,38670,25,0
ADEJE,RESTAURACION,BAR,BOCATA,"CTRA. GENERAL LOS OLIVOS, 85 ",38670,0,0
ADEJE,RESTAURACION,BAR,CHEZ SARHA,COMPLEJO VISTA NAUTICA ,38670,30,16
ADEJE,RESTAURACION,BAR,COCO LOCO,ATALAYA COURT PARCELA 11 B. ,38000,0,0
ADEJE,RESTAURACION,BAR,"MARINA, LA","OCEAN CENTER, L-3 ",38660,0,0
ADEJE,RESTAURACION,BAR,"ROSA IRLANDESA II, LA","AVDA. ESPAÑA, S/N. (C.C. PUERTO COLON, L-231)",38670,0,0
ADEJE,RESTAURACION,BAR,NUMERO 2 KARTING,FAÑABE ,38000,0,30
ADEJE,RESTAURACION,BAR,BOUTIQUE DEL PAN IBON,"PLAYA DE FAÑABE, L-25 C.C. ",38670,12,0
ADEJE,RESTAURACION,BAR,BOM-BINI,"PUERTO COLON, L-132B C.C. (URB. SAN EUGE NIO)",38670,0,32
ADEJE,RESTAURACION,BAR,CHIRINGUITO,"URB. TORVISCAS, SUNSET BAY ",38670,0,0
ADEJE,RESTAURACION,BAR,"AMIGOS MIGUEL, LOS",LAS ROSAS-BDA. DE ARME|IME ,38000,0,0
ADEJE,RESTAURACION,BAR,WOODY WOODPECKER (PAJARO LOCO),"PUEBLO CANARIO, L-242 C.C. (LAS AMERICAS )",38000,20,16
ADEJE,RESTAURACION,BAR,CREPERIA LAURA,"C/ EL JABLE, 45, C.C. AGUAVIVA III, L-18A",38670,47,0
ADEJE,RESTAURACION,BAR,THE WINCHESTER (EL RIFLE),"C/. LONDRES, 1 (C.C. LITORAL, L-1B)",38670,0,0
ADEJE,RESTAURACION,BAR,SMUGGLERS,"URB. EL BERIL, L-5  (LA CALETA) ",38670,8,12
ADEJE,RESTAURACION,BAR,SUNSET,PLAYA PARAISO ,38678,180,20
ADEJE,RESTAURACION,BAR,CASA KROMBACHER (ZUM KROMBACHER),"PONDEROSA, L-3 C.C. ",38660,0,0
ADEJE,RESTAURACION,BAR,TAPAS BOUTIQUE,"C/ LA LAVA, 9, EDF. EL ANCLA, L-6",38678,10,15
ADEJE,RESTAURACION,BAR,THE NAGS HEAD PUB,"AVDA ERNESTO SARTI, C.C. SANTA MARIA, L-62",38660,90,0
ADEJE,RESTAURACION,BAR,RAPA NUI (OMBLIGO DEL MUNDO),"HELSINKI, S/N. (URB. OASIS DAKOTA, L-22)",38670,0,0
ADEJE,RESTAURACION,BAR,RUMPOT (EL CALDERO DE RON),"AVDA. LOS PUEBLOS, 29, APPTOS. PRIMAVERA, LOCAL 1-2 (C.C. LAS ALGAS, L-32)",38660,50,52
ADEJE,RESTAURACION,BAR,"PROA, LA","AVDA. ESPAÑA, S/N. (C.C. TERRANOVA, L-513)",38670,19,19
ADEJE,RESTAURACION,BAR,LOBBY´S BAR,PUEBLO TORVISCAS,38670,0,0
ADEJE,RESTAURACION,BAR,CLUB LATINAS,"AVDA. AUSTRIA, S/N. (C.C. LAKME, L-2)",38670,0,0
ADEJE,RESTAURACION,BAR,LADY GOODIVA,"CLUB ATLANTIS, 4 (URB. SAN EUGENIO) ",38670,0,0
ADEJE,RESTAURACION,BAR,T F C,"AVDA. DE LOS PUEBLOS, 20, C.C. SAN EUGENIO, L-60  ",38660,22,20
ADEJE,RESTAURACION,BAR,ROSE & CROWN (LA ROSA Y LA CORONA),"PUERTO COLON, L-207A (PUERTO COLON) ",38000,40,80
ADEJE,RESTAURACION,BAR,ESMERALDA,"C.C. ESMERALDA, L-12",38678,0,0
ADEJE,RESTAURACION,BAR,HELAMER,"PENETRACION, L-28 AVDA. (C.C. SAN RAFAEL )",38000,40,20
ADEJE,RESTAURACION,BAR,"CORTIJO, EL",BUNGALOWS EL CORTIJO ,38000,0,0
ADEJE,RESTAURACION,BAR,WINE BAR,"AVDA DE LOS PUEBLOS, S/N, C.C. VILLAMAR, L-20",38660,10,18
ADEJE,RESTAURACION,BAR,ALTON TOWERS (LAS TORRES DEL ALTON),"ESMERALDA, L-26 C.C.",38000,18,36
ADEJE,RESTAURACION,BAR,TASCA TONAZARO,"C/ TIJOCO ALTO, 53 ",38677,36,0
ADEJE,RESTAURACION,BAR,NEGRIN,IBOIBO ,38000,0,0
ADEJE,RESTAURACION,BAR,WOTHERSPOON CAFE BAR,"C/ EL BERIL, 3, L-14 (LA CALETA) ",38679,24,12
ADEJE,RESTAURACION,BAR,BAJO EL CIELO AZUL,"LA POSTURA, 12 ",38670,15,0
ADEJE,RESTAURACION,BAR,POLIZON,"GENERAL A ARMEÑIME, 26 CTRA. ",38670,25,0
ADEJE,RESTAURACION,BAR,LADY GODIVA (SEÑORITA GODIVA),"URB. SAN EUGENIO, 21 (CLUB ATLANTIS, L-4)",38678,0,0
ADEJE,RESTAURACION,BAR,BEACH (PLAYA),"AVDA. SIAM PARK, S/N. (PARQUE ACUATICO SIAM PARK)",38660,0,0
ADEJE,RESTAURACION,BAR,NIAGARA,"PEREZ GALDOS, 20 ",38660,0,0
ADEJE,RESTAURACION,BAR,BLOWDOWN,LAS AMERICAS PYA. ,38000,0,0
ADEJE,RESTAURACION,BAR,MIAMI,"C/ BOLIVIA, EDF.CARIBE, L-2, BAJO EDIF. ",38660,4,20
ADEJE,RESTAURACION,BAR,"OLIVOS, LOS","CTRA. GRAL. DEL SUR, KM. 106, C-822 ",38670,20,0
ADEJE,RESTAURACION,BAR,GARDEN CITY,CLUB OLYMPUS (SAN EUGENIO ALTO) ,38000,30,0
ADEJE,RESTAURACION,BAR,SAN SEBASTIAN,"GENERAL FRANCO, 32 RMBLA. ",38670,0,0
ADEJE,RESTAURACION,BAR,MARAZUL I,BOCA CANGREJO; URB. MARAZUL DEL SUR ,38000,10,0
ADEJE,RESTAURACION,BAR,PISCINA,"URB. TORVISCAS, PARC. 11-D ",38670,0,100
ADEJE,RESTAURACION,BAR,"GAVIOTA, LA",MARITIMA AVDA. ,38000,20,0
ADEJE,RESTAURACION,BAR,J,"LEON FELIPE, 10 ",38670,0,0
ADEJE,RESTAURACION,BAR,BRITANNIA BAR,"AVDA ADEJE 300, 2 - C.C. OASIS, L-21",38678,13,13
ADEJE,RESTAURACION,BAR,ASFALTO,"GENERAL, 17 CTRA. ",38670,0,0
ADEJE,RESTAURACION,BAR,MOE´S,"AVDA. ESPAÑA, 5 (C.C. TERRANOVA, L-211)",38670,22,48
ADEJE,RESTAURACION,BAR,CORINA,"DE LOS OLIVOS, 69 CTRA. ",38670,0,0
ADEJE,RESTAURACION,BAR,ZAPATERO,"HOTEL STA. MARIA, L-60 (SAN EUGENIO) ",38000,70,0
ADEJE,RESTAURACION,BAR,KRACKER'S FUN BAR (ALEGRE CASCANUECES),"EL ANCLA, 23A URB. ",38670,0,0
ADEJE,RESTAURACION,BAR,"HERMANOS, LOS","MANUEL BELLO RAMOS, 15 ",38670,0,0
ADEJE,RESTAURACION,BAR,I PELASGI,"C/ GRANDE, 25",38670,10,12
ADEJE,RESTAURACION,BAR,CITY,URB. JARDIN  LOC. 8 ,38670,50,10
ADEJE,RESTAURACION,BAR,"GRANJA, LA",LOS MENORES ,38000,0,0
ADEJE,RESTAURACION,BAR,HOLYDAY VALLEY,SAN EUGENIO - TORVISCAS ALTO ,38000,0,0
ADEJE,RESTAURACION,BAR,COCONUT,"URB. PALO BLANCO, 1C",38670,30,0
ADEJE,RESTAURACION,BAR,SALON RECREATIVO Y DE JUEGOS CON CAFETERIA ARMEÑIME,"C/ AGUSTIN MILLARES, 24, ESQ. C/ PATRONA DE CANARIAS, 2",38678,36,0
ADEJE,RESTAURACION,BAR,LILY'S ENGLISH TEA TERRACE,"C/. LONDRES, 7, C.C. PLAYA FAÑABE I, L-18",38660,9,16
ADEJE,RESTAURACION,BAR,"AMISTAD, LA",APTOS. VI|A DEL MAR. LOC.1. LAS AMERICAS ,38670,0,0
ADEJE,RESTAURACION,BAR,SANTOS,LAS CANCELAS ,38670,0,0
ADEJE,RESTAURACION,BAR,BEN'S BUFFALO (BUFALO DE BEN),"VILLAS DEL TEIDE, L-25 C.C. ",38660,0,0
ADEJE,RESTAURACION,BAR,COLISEUM,"C/ CASTILLA, 6 (ANTIGUO SKY PARK)",38660,0,80
ADEJE,RESTAURACION,BAR,"ALEGRE ROGER, EL",HOTEL SANTA MARIA LOC. 66 BAJOS ,38000,15,25
ADEJE,RESTAURACION,BAR,THE IBROXBAR (ESTADIO FUTBOL DEL GLASGOW RANGERS),"AVDA. EUGENIO DOMINGUEZ AFONSO, 1 (C.C. LAS FLORES, L-4)",38660,0,0
ADEJE,RESTAURACION,BAR,SHOWGIRLS (BAILARINAS),"AVDA. RAFAEL PUIG LLUVINIA, S/N. (C.C. SALYTIEN, L-14B)",38660,165,0
ADEJE,RESTAURACION,BAR,"BOBBINS, THE (LOS CARRETES)","LOS ATAMANES, L-3C  (URB. TORVISCAS)",38660,30,24
ADEJE,RESTAURACION,BAR,"GARAJE, EL","GENERAL ADEJE-PLAYA SAN JUAN, KM.3 CTRA. ",38670,50,0
ADEJE,RESTAURACION,BAR,SATCHMO JAZZ CAFE,"AVDA. DE ESPAÑA, S/N. (C.C. LA NIÑA, L-62)",38660,0,0
ADEJE,RESTAURACION,BAR,MARY ROSE,"PARAISO DEL SUR FIESTA FLORAL, L-107",38670,36,0
ADEJE,RESTAURACION,BAR,TAUCHO,TAUCHO ,38000,0,0
ADEJE,RESTAURACION,BAR,CHIQUITITA,CC COMERCIAL PALM BEACH ,38670,0,0
ADEJE,RESTAURACION,BAR,HOPPY'S BAR AND GAMES ROOM,"C/ ANTONIO NAVARRO, 1 - COMPLEJO SUNSET BAY CLUB, URB. LOS ATAMANES, L-H4",38660,15,20
ADEJE,RESTAURACION,BAR,BANGKOK NIGHTS (LAS NOCHES DE BANGKOK),"C.C. EDIF. PONDEROSA, L-7/8 (BAJOS) ",38670,0,0
ADEJE,RESTAURACION,BAR,VIANA,LA POSTURA ,38000,0,0
ADEJE,RESTAURACION,BAR,ANTONIO,18 DE JULIO ,38000,0,0
ADEJE,RESTAURACION,BAR,"RUMOR DE LA CIUDAD, EL","LOS ANGELES, 1 URB. ",38660,40,40
ADEJE,RESTAURACION,BAR,TASQUITA LA POSTURA,"VIERA Y CLAVIJO, 19 (EDIF. TAMARINDO II)",38670,25,0
ADEJE,RESTAURACION,BAR,ECLAIRS,LA POSTURA EDF. VIANA ,38000,0,0
ADEJE,RESTAURACION,BAR,PISCINA,"BRUSELAS, 5 (APTOS. CASTALIA PARK) ",38670,0,0
ADEJE,RESTAURACION,BAR,LUIS,"GUSTAVO ADOLFO BECQUER, 20 ",38670,0,0
ADEJE,RESTAURACION,BAR,QPOLLO,"PLAZA CESAR MANRIQUE, 11, EDIF. VILLAGARCIA, L-3",38670,12,12
ADEJE,RESTAURACION,BAR PISCINA,WAIKIKI,"AVDA VENEZUELA, 14, APTOS BORINQUEN",38660,0,28
ADEJE,RESTAURACION,BAR PISCINA,BUNGAMERICA,"BUNGAMAERICA, S/N. URB.  ",38660,0,0
ADEJE,RESTAURACION,BAR PISCINA,"CHORRO, EL",APTOS. LAGUNA PARK II ,38670,0,0
ADEJE,RESTAURACION,BAR PISCINA,PARADERO,CLUB EL PARADERO URB. (BAR PISCINA),38670,0,0
ADEJE,RESTAURACION,BAR PISCINA,JAIME´S PLACE POOL BAR,"C/ LONDRES, 6 - APTOS ROYAL SUNSET BEACH CLUB (BAR-PISCINA)",38660,35,0
ADEJE,RESTAURACION,BAR-CAFETERIA,SCALLYWAGS,AVDA. DE ESPAÑA Nº 5 C.C. TERRANOVA LOCAL 401 PTO. COLON,38660,0,0
ADEJE,RESTAURACION,BAR-CAFETERIA,BELMABICIS,"C/ DIARIO DE AVISOS, 5 PARADISE COURT LOCAL 117",38670,0,0
ADEJE,RESTAURACION,BAR-CAFETERIA,DAYANA PALACE,"AVDA EUGENIO DOMINGUEZ AFONSO, 1, PL:03 PT:07 PUEBLO CANARIO",38660,0,0
ADEJE,RESTAURACION,BAR-CAFETERIA,ORO NEGRO,"C/ TINERFE EL GRANDE, 13, LOCAL 4",38670,0,0
ADEJE,RESTAURACION,BAR-CAFETERIA,PALMS SPORTS BAR,"AVDA. DE EUROPA, 1, C.C. VILLAS DEL TEIDE, LOCALES 9 Y 10",38670,96,0
ADEJE,RESTAURACION,BAR-CAFETERIA,BEER GARDEN,"AVDA DE LOS PUEBLOS, URB. SAN EUGENIO, COMPLEJO VILAFLOR, LOCAL B-20",38660,0,0
ADEJE,RESTAURACION,BAR-CAFETERIA,RIO CENTER,"AVDA ERNESTO SARTI, 12- C.C. RIO CENTER L-24,25,26,27,28",38660,32,24
ADEJE,RESTAURACION,BAR-CAFETERIA,JARDIN DEL DRAGON,C/ TINERFE EL GRANDE,38670,0,0
ADEJE,RESTAURACION,BAR-CAFETERIA,PIRATES BAR,"C/ VALENCIA, 3, PUEBLO TORVISCAS, LOCAL H01",38660,0,20
ADEJE,RESTAURACION,BAR-CAFETERIA,HEALTHY FOOD AND COFFEE,"C/ LAS HUERTAS, 2, EDF. MARIA, LOCAL 2",38660,0,0
ADEJE,RESTAURACION,BAR-CAFETERIA,LA CASITA DE TABY,"AVDA V CENTENARIO, 2, L-10",38670,0,0
ADEJE,RESTAURACION,BAR-CAFETERIA,PIZZERIA CARBONE,"AVDA MOSCU, S/N - C.C. AQUAMALL, L-29/30",38660,30,20
ADEJE,RESTAURACION,BAR-CAFETERIA,JUNGLE PARK,"C/ LISBOA, 2, CC X-SUR, PL 0, L-3B",38660,0,0
ADEJE,RESTAURACION,BAR-CAFETERIA,HELADERIA,"AVDA.PLAYA PARAISO, 18 - C.C. GRAN AZUL, L-20",38678,8,28
ADEJE,RESTAURACION,BAR-CAFETERIA,SKY BAR,"AVDA. DE ESPAÑA, C.C. TERRANOVA, LOCAL 213",38660,15,50
ADEJE,RESTAURACION,BAR-CAFETERIA,MIKI LASER GAMES,"AVDA BRUSELAS, 14 - C.C. EL DUQUE, 1ª PLANTA,  L-35",38660,0,20
ADEJE,RESTAURACION,BAR-CAFETERIA,STARBUCKS,"C/ LISBOA, 2, CC X-SUR, L-33",38660,0,0
ADEJE,RESTAURACION,BAR-CAFETERIA,DON VITO,"AVDA. AUSTRIA, 45 C.C. LAKME L-5",38660,0,0
ADEJE,RESTAURACION,BAR-CAFETERIA,LA MAR DE VINOS,"C/ ALJIBE, 18",38670,10,20
ADEJE,RESTAURACION,BAR-CAFETERIA,MACARONI,"C.C. PUERTO COLON, L-205",38670,39,12
ADEJE,RESTAURACION,BAR-CAFETERIA,ANTRE,"AVDA. EUGENIO DOMINGUEZ ALFONSO, 14 - C.C. BOUGANVILLE, L-19/20/21",38660,24,70
ADEJE,RESTAURACION,BAR-CAFETERIA,LOVE COFFEE,"AVDA ROSA DE LOS VIENTOS, 10 - C.C. GALEON, PLANTA BAJA, L-6",38670,0,28
ADEJE,RESTAURACION,BAR-CAFETERIA,DON VITO,"C/ LISBOA, 2 - C.C. OCIO GRAN SUR, L-33B",38660,8,36
ADEJE,RESTAURACION,BAR-CAFETERIA,SHORESIDERS,"AV EUGENIO DOMINGUEZ AFONSO, CC PUEBLO CANARIO (L-452), 1",38670,0,0
ADEJE,RESTAURACION,BAR-CAFETERIA,IRISH ROVER,"AVDA DE LOS PUEBLOS, 31, C.C. PALO BLANCO, L-2",38660,30,20
ADEJE,RESTAURACION,BAR-CAFETERIA,TED RISTOBAR,"C/ PARIS, 3, C.C. LITORAL FAÑABE, L-5",38660,27,20
ADEJE,RESTAURACION,BAR-CAFETERIA,THE CORNER CAFE,"C/ UNTERHACHING, C.C. THE CORNER ADEJE, PLANTA BAJA, L-20",38670,23,34
ADEJE,RESTAURACION,BAR-CAFETERIA,BACKYARD LOUNGE,"AVDA. BRUSELAS, 14, C.C. EL DUQUE, LOCAL 17B ",38660,0,22
ADEJE,RESTAURACION,BAR-CAFETERIA,DELICIAS DE CELE,"AVDA. AYYO, RES. LOS PATAMEROS, LOCAL 14",38670,28,20
ADEJE,RESTAURACION,BAR-CAFETERIA,THE DUKE BAR,"AVDA BRUSELAS, 14 - C.C. THE DUKE SHOPS, L-18B (ANTES C.C. EL DUQUE)",38660,12,60
ADEJE,RESTAURACION,BAR-CAFETERIA,SAFARI,"AVDA AUSTRIA, C.C. MALIBU PARK L-4 ",38660,26,16
ADEJE,RESTAURACION,BAR-CAFETERIA,SAUNA STONEWALL,"C/ ANTONIO DOMINGUEZ AFONSO, C.C. PUEBLO CANARIO, L-1/2/3/4",38660,12,0
ADEJE,RESTAURACION,BAR-CAFETERIA,VIPSMART,"AVDA SIAM , 3 - C.C. SIAM MALL, PLANTA ALTA, L-2 / 2T",38670,0,160
ADEJE,RESTAURACION,BAR-CAFETERIA,K-PRICHO´S,"C/ PIEDRA REDONDA, 16 (EDF. ALBA L-4)",38300,0,0
ADEJE,RESTAURACION,BAR-CAFETERIA,BLOOM,"AVDA LAS GAVIOTAS, 20",38679,18,20
ADEJE,RESTAURACION,BAR-CAFETERIA,EL TEJADO,"AVDA DE LOS PUEBLOS, 16 - RES. CIUDAD JARDIN I, L-12B",38660,8,20
ADEJE,RESTAURACION,BAR-CAFETERIA,B.B.J.,"AVDA EL JABLE, S/N, C.C. ESMERALDA, L-16",38678,14,14
ADEJE,RESTAURACION,BAR-CAFETERIA,LA DIVINA COMIDA,"C/ LA LAVA, 9 - EDIF. EL ANCLA, L-23B",38678,35,38
ADEJE,RESTAURACION,BAR-CAFETERIA,LA FUGAZZETA,"C/ GALICIA, 4, C.C. COSMOS, L-14/15",38660,20,28
ADEJE,RESTAURACION,BAR-CAFETERIA,GRAFF BILLIARDS,"C/ ALEMANIA, S/N, C.C. PATIO CANARIO, L-11",38660,0,0
ADEJE,RESTAURACION,BAR-CAFETERIA,SPORT MOJITO PICON,"C/ LONDRES, C.C. LITORAL FAÑABE, L-61",38660,0,0
ADEJE,RESTAURACION,BAR-CAFETERIA,GUGIOCA,"AVENIDA ERNESTO SARTI - ESC. F PL. -1 PTA. 147, EDIFICIO MARE VERDE FASE I, Nº 9",38660,0,0
ADEJE,RESTAURACION,BAR-CAFETERIA,ECLIPSE,"C/ EL JABLE, RES. AGUAVIVA, L-12",38670,33,0
ADEJE,RESTAURACION,BAR-CAFETERIA,COMO EN CASA,"AVDA. DE LA CONTITUCION, 2, EDIF. ALEGRANZA, L-2",38670,4,16
ADEJE,RESTAURACION,BAR-CAFETERIA,ROCA NEGRA SUNSET CLUB,"AVDA ADEJE 300, S/N, C.C. MARQUES, L- 6/7",38670,24,26
ADEJE,RESTAURACION,BAR-CAFETERIA,CARAMEL FACTORY,"AVDA DE LOS PUEBLOS, 25, C.C. VILLAMAR, L-15-16",38660,0,20
ADEJE,RESTAURACION,BAR-CAFETERIA,RINCON DEL PAN,"CALLE GRANDE , 30 ",38670,0,0
ADEJE,RESTAURACION,BAR-CAFETERIA,EL CAFE DE MAMA,"C/ EL CERCO, 4",38670,15,14
ADEJE,RESTAURACION,BAR-CAFETERIA,ROSI,"AVDA PLAYA PARAISO, 3 - URB GRAN AZUL, L-35",38678,34,15
ADEJE,RESTAURACION,BAR-CAFETERIA,DETROITS,"C/ ANTONIO NAVARRO, 3 URB. SUNSET BAY - LOS ATAMANES L-2",38660,0,0
ADEJE,RESTAURACION,BAR-CAFETERIA,OASIS (BAR-PISCINA),"AVDA RAFAEL PUIG LLUVINA - APTOS PARQUE DE LAS AMERICAS, Nº 16",38660,0,20
ADEJE,RESTAURACION,BAR-CAFETERIA,"MUNDO BELIS, S.L.","C/  COLON, S/N, C.C. CENTRO PLAYA, L-10",38660,4,24
ADEJE,RESTAURACION,BAR-CAFETERIA,FABROS,"C/ HERMANO PEDRO, 27",38670,0,0
ADEJE,RESTAURACION,BAR-CAFETERIA,HAIR OF THE DOG,"C/ ANTONIO NAVARRO, Nº1, PUERTA 5A",38670,30,0
ADEJE,RESTAURACION,BAR-CAFETERIA,PLANET KEBAB,"AVDA. DE LOS PUEBLOS, 26, C.C. LAGUNA PARK I, L-22",38660,13,13
ADEJE,RESTAURACION,BAR-CAFETERIA,TIKI EN CANARIAS,"AVDA. AUSTRIA, 5, L-2",38660,0,0
ADEJE,RESTAURACION,BAR-CAFETERIA,SMOOTHIES,"AVDA. EUGENIO DOMINGUEZ AFONSO, C.C. PUEBLO CANARIO, LOCAL 328",38660,22,20
ADEJE,RESTAURACION,BAR-CAFETERIA,OHTACOS,"AVDA DE LOS PUEBLOS, 26 - APTOS. LAGUNA PARK I, L-31B",38660,15,0
ADEJE,RESTAURACION,BAR-CAFETERIA,TEN O´CLOCK,"HOTEL JARDIN TROPICAL, PLANTA BAJA, NIVEL 4 - SAN EUGENIO",38660,0,0
ADEJE,RESTAURACION,BAR-CAFETERIA,DULCINEA,"AVDA SIAM , 3 - C.C. SIAM MALL, L-32 ",38670,0,49
ADEJE,RESTAURACION,BAR-CAFETERIA,YOLO SPORTS,"C/ ERNESTO SARTI, 12 - C.C. RIO CENTER, L-16B, 17 Y 18",38660,18,32
ADEJE,RESTAURACION,BAR-CAFETERIA,MCGUIRES,"C/ ANTONIO NAVARRO, 4, LOS ATAMANES",38670,16,20
ADEJE,RESTAURACION,BAR-CAFETERIA, LA TASQUITA DE ADEJE,"C/ LUJAN PEREZ, 22, EDIF. VERA 1, LOCAL B",38670,28,0
ADEJE,RESTAURACION,BAR-CAFETERIA,SIEMPRE LISTO,"C/ AMANTILLO, 4 - C.C. GALEON SPORT, L-2/4",38670,12,20
ADEJE,RESTAURACION,BAR-CAFETERIA,PANE E VINO,"AVDA DE ESPAÑA, 2 - C.C. TERRANOVA, PLANTA 2, L-209",38660,5,28
ADEJE,RESTAURACION,BAR-CAFETERIA,FACES OF IRELAND,"AVDA DE LOS PUEBLOS, 37, L-45, MARINA PRIMAVERA FASE II",38660,10,16
ADEJE,RESTAURACION,BAR-CAFETERIA,SHAKE THAT,"AVDA COLON, C.C. PUERTO COLON, L-135",38660,19,20
ADEJE,RESTAURACION,BAR-CAFETERIA,TROPICALIA SUNRISE,"AVDA. DE COLON, C.C. PUERTO COLON, L-5A",38660,7,40
ADEJE,RESTAURACION,BAR-CAFETERIA,VOODOO LOUNGE,"AVENIDA ERNESTO SARTI, 6",38660,2,38
ADEJE,RESTAURACION,BAR-CAFETERIA,BLUEMARINE,"AVDA COLON, S/N - C.C. PUERTO COLON, L-127-129 A",38670,26,20
ADEJE,RESTAURACION,BAR-CAFETERIA,THE VILLAGE V2,"C.C. PLAYA, L-13 - PUERTO COLON",38660,25,20
ADEJE,RESTAURACION,BAR-CAFETERIA,100 MONTADITOS,"AVDA SIAM, C.C. SIAM MALL, PLANTA ALTA, L-37",38670,0,220
ADEJE,RESTAURACION,BAR-CAFETERIA,TROPICALIA FAMILIA,"C/ VALENCIA, 3, C.C. CENTRO COSTA, L-8.5",38660,0,0
ADEJE,RESTAURACION,BAR-CAFETERIA,TAPAS BAR LA SALUD,"C/ MANUEL BELLO RAMOS, 46",38670,2,20
ADEJE,RESTAURACION,BAR-CAFETERIA,TERRAZA LOUNGE TENERIFE,"AVDA VIRGEN DE GUADALUPE, 2, C.C. MAR BELLA, L-6",38679,17,19
ADEJE,RESTAURACION,BAR-CAFETERIA,THE BUCKET LIST,"C/ VALENCIA, 4, CC COSTA, L-7.4",38660,15,34
ADEJE,RESTAURACION,BAR-CAFETERIA,SAN SEBASTIAN,"C/ CHARFA, 28 - BARRANCO DEL INGLES",38670,30,15
ADEJE,RESTAURACION,BAR-CAFETERIA,MULTI SNACK Y LOTERIAS,"C/ PIEDRA REDONDA, 52, EDF. SAN BORONDON, BJ, LOCAL 3",38670,26,0
ADEJE,RESTAURACION,BAR-CAFETERIA,CENTRO CULTURAL,"C/ PRINCIPE PELINOR, 18",38670,25,0
